slug,desa,kecamatan,kabupaten,provinsi,last_scraped,hero_ada_foto,pengurus_jumlah_foto,pengurus_jumlah_orang,unit_usaha_ada_data,unit_usaha_jumlah_foto,unit_usaha_jumlah_foto_unik,produk_usaha_jumlah_foto,produk_usaha_jumlah_foto_unik,galeri_jumlah_foto,galeri_jumlah_foto_unik,galeri_skor,artikel_jumlah_foto,artikel_jumlah_foto_unik,completeness_score,scrape_incomplete,potensi_jumlah_terisi,penduduk_laki_laki,penduduk_perempuan,penduduk_total,potensi_nilai_total_rp,potensi_sdm_total,potensi_jumlah_jenis,kode_desa,artikel_tanggal_lokal_terbaru,artikel_hari_sejak_update_lokal,artikel_jumlah_lokal,artikel_jumlah_nasional,artikel_ada_nasional,tentang_ada_konten,potensi_ada_data,pengurus_terisi,pengurus_foto_asli,produk_usaha_ada,artikel_ada_lokal,pengurus_data_belum_ada,personel_completeness,keaktifan_score,kelengkapan_usaha_score,kopdes_density_kecamatan,penduduk_total_calc,penduduk_data_konsisten,kopdes_per_1000_penduduk,kopdes_per_1000_penduduk_log,kopdes_lq_kecamatan,personel_completeness_zscore_kabupaten,keaktifan_score_zscore_kabupaten,kelengkapan_usaha_score_zscore_kabupaten,digital_readiness_score,potensi_nilai_outlier_suspect,potensi_nilai_total_rp_capped,lof_outlier,pengurus_jumlah_foto_capped,unit_usaha_jumlah_foto_capped,unit_usaha_jumlah_foto_unik_capped,produk_usaha_jumlah_foto_capped,produk_usaha_jumlah_foto_unik_capped,galeri_jumlah_foto_capped,galeri_jumlah_foto_unik_capped,artikel_jumlah_foto_capped,artikel_jumlah_foto_unik_capped,potensi_sdm_total_capped,penduduk_total_capped,cluster_k7,publikasi_konten_score,kelengkapan_profil_score,indeks_digitalisasi_operasional,log_potensi_nilai,log_potensi_jumlah
mataiwoi-kecamatan-onembute,Mataiwoi,Onembute,Kabupaten Konawe,Sulawesi Tenggara,2026-07-23 14:05:54,False,0,12,False,0,0,0,0,0,0,0,0,0,15.0,False,0,4840,4530,9370,0,0,0,74.02.37.2006,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,3,9370,True,0.11210762331838565,0.10625697470486342,1.404,-0.429,-0.815,-0.815,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9370.0,5,0.0,0.0,0.0,0.0,0.0
mataiwoi-kecamatan-tongauna,Mata Iwoi,Tongauna,Kabupaten Konawe,Sulawesi Tenggara,2026-07-23 14:05:33,False,0,6,False,0,0,0,0,0,0,0,0,0,40.0,False,1,4180,3760,7940,1,100,1,74.02.15.1002,,,0,3,True,True,True,True,False,False,False,False,0.0,0.0,0.0,3,7940,True,0.0885478158205431,0.08484452890453943,1.404,-0.429,-0.815,-0.815,0.0,False,1.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7940.0,1,0.0,0.4748,0.13707476000000002,0.6931471805599453,0.6931471805599453
mataiwoi-kecamatan-wua-wua,Mataiwoi,Wua-Wua,Kota Kendari,Sulawesi Tenggara,2026-07-23 14:10:38,True,10,10,True,3,3,6,3,60,3,3,23,23,83.0,False,2,3618,3556,7174,800000000,24,2,74.71.07.1003,2026-03-29,122.0,3,20,True,True,True,True,True,True,True,False,1.0,0.7353960013578267,1.0,2,7174,True,0.12231667787902882,0.11539501137608814,1.111,1.333,1.744,1.951,0.952494162643594,False,800000000.0,False,10,3.0,3.0,6.0,3.0,60.0,3.0,18.764235376052365,18.764235376052365,24.0,7174.0,2,0.9202623724403165,1.0,0.9891121549222757,20.500122286882203,1.0986122886681098
matajang-kecamatan-dua-boccoe,Matajang,Dua Boccoe,Kabupaten Bone,Sulawesi Selatan,2026-07-23 13:58:24,False,0,5,False,0,0,0,0,0,0,0,0,0,15.0,False,0,3620,3350,6970,0,0,0,73.08.19.2022,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,10,6970,True,0.15408557913064916,0.14330832402835827,2.268,-0.875,-0.313,-0.647,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6970.0,5,0.0,0.0,0.0,0.0,0.0
matanair-kecamatan-rubaru,Matanair,Rubaru,Kabupaten Sumenep,Jawa Timur,2026-07-23 12:58:02,False,0,6,True,1,1,0,0,20,1,1,0,0,51.0,False,2,2227,2474,4701,2,2,2,35.29.15.2003,,,0,3,True,True,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,11,4701,True,0.24850333220377274,0.2219454996999063,0.942,-0.9,-0.284,1.237,0.200417308,False,2.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,4701.0,3,0.0,0.4748,0.2540262,1.0986122886681098,1.0986122886681098
matanauwe-kecamatan-siotapina,Matanauwe,Siotapina,Kabupaten Buton,Sulawesi Tenggara,2026-07-23 14:06:31,False,0,6,False,0,0,0,0,0,0,0,0,0,25.0,False,0,8530,8950,1748,0,0,0,74.04.27.2002,,,0,3,True,True,False,True,False,False,False,False,0.0,0.0,0.0,3,17480,False,0.1306108232835561,0.12275803825724067,0.553,-0.295,-0.256,-0.749,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.0,5,0.0,0.4748,0.13707476000000002,0.0,0.0
matandahi-kecamatan-tinanggea,Matandahi,Tinanggea,Kabupaten Konawe Selatan,Sulawesi Tenggara,2026-07-23 14:06:40,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,2800,2540,5340,0,0,0,74.05.01.2039,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,2,5340,True,0.17636684303350972,0.16243074218787165,0.489,-0.77,-0.372,-0.732,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340.0,5,0.0,0.0,0.0,0.0,0.0
matangaji-kecamatan-sumber,Matangaji,Sumber,Kabupaten Cirebon,Jawa Barat,2026-07-23 12:01:28,False,0,6,False,0,0,0,0,0,0,0,0,0,40.0,False,4,263,2611,5241,3740000000,275,4,32.09.15.2001,,,0,3,True,True,True,True,False,False,False,False,0.0,0.0,0.0,13,2874,False,0.1573735564002615,0.1461532624801976,1.374,-0.413,-0.497,-1.065,0.0,False,3740000000.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,5241.0,1,0.0,0.4748,0.13707476000000002,22.042351448640233,1.6094379124341003
matani-kecamatan-tumpaan,Matani,Tumpaan,Kabupaten Minahasa Selatan,Sulawesi Utara,2026-07-23 13:47:16,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,8120,7350,1547,0,0,0,71.05.12.2003,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,2,15470,False,0.060422960725075525,0.058667848088802904,0.647,-0.574,-0.411,-0.587,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,5,0.0,0.0,0.0,0.0,0.0
matano-kecamatan-bungku-tengah,Matano,Bungku Tengah,Kabupaten Morowali,Sulawesi Tengah,2026-07-23 13:53:04,True,0,6,False,0,0,0,0,0,0,0,0,0,50.0,False,3,1048,9080,1956,750200000,240,3,72.06.05.1018,,,0,3,True,True,True,True,False,False,False,False,0.0,0.0,0.0,3,10128,False,0.10840108401084012,0.10291851200227456,1.0,,,,0.0,False,750200000.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1956.0,1,0.0,1.0,0.2887,20.43585039694504,1.3862943611198906
matano-kecamatan-sombori-kepulauan,Matano,Sombori Kepulauan,Kabupaten Morowali,Sulawesi Tengah,2026-07-23 13:53:18,False,0,6,False,0,0,0,0,0,0,0,0,0,30.0,False,1,1800,1820,3620,500000000,30,1,72.06.20.2002,,,0,3,True,False,True,True,False,False,False,False,0.0,0.0,0.0,4,3620,True,0.22160664819944598,0.20016691711396506,1.333,,,,0.0,False,500000000.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3620.0,1,0.0,0.0,0.0,20.030118658386467,0.6931471805599453
matapa-kecamatan-taniwel-timur,Matapa,Taniwel Timur,Kabupaten Seram Bagian Barat,Maluku,2026-07-23 14:16:40,False,0,3,False,0,0,0,0,0,0,0,0,0,15.0,False,0,2360,2060,4420,0,0,0,81.06.10.2004,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,3,4420,True,0.17761989342806395,0.16349536204617213,1.714,,,,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,5,0.0,0.0,0.0,0.0,0.0
mataram-kecamatan-tugumulyo,Mataram,Tugumulyo,Kabupaten Musi Rawas,Sumatera Selatan,2026-07-23 12:01:28,True,0,5,True,1,1,0,0,20,1,1,0,0,51.0,False,1,2302,2169,4471,400000000,500,1,16.05.01.2014,,,0,3,True,False,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,10,4471,True,0.12769761205465457,0.12017804271786454,1.628,-0.676,-0.323,0.664,0.200417308,False,400000000.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,500.0,4471.0,3,0.0,0.5252,0.26857668,19.806975107572256,0.6931471805599453
matawia-kecamatan-wolowa,Matawia,Wolowa,Kabupaten Buton,Sulawesi Tenggara,2026-07-23 14:06:35,False,0,3,False,0,0,0,0,0,0,0,0,0,15.0,False,0,7100,6780,1388,0,0,0,74.04.28.2003,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,5,13880,False,0.10453690152623876,0.09942615348401894,0.921,-0.295,-0.256,-0.749,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,5,0.0,0.0,0.0,0.0,0.0
matayangan-kecamatan-dumoga-barat,Matayangan,Dumoga Barat,Kabupaten Bolaang Mongondow,Sulawesi Utara,2026-07-23 13:44:46,False,0,6,True,1,1,0,0,20,1,1,0,0,41.0,False,3,6380,5810,1219,409000000000,650,3,71.01.09.2001,,,0,3,True,False,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,6,12190,False,0.09403062263943958,0.08986869505176535,1.714,-0.253,-0.073,1.621,0.200417308,False,409000000000.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,650.0,1219.0,3,0.0,0.0,0.11695143999999999,26.736980992991658,1.3862943611198906
matenggeng-kecamatan-dayeuhluhur,Matenggeng,Dayeuhluhur,Kabupaten Cilacap,Jawa Tengah,2026-07-23 12:01:28,True,5,6,True,1,1,0,0,20,1,1,0,0,46.0,False,0,189,1925,3815,0,0,0,33.01.16.2002,,,0,3,True,False,False,True,True,False,False,False,0.8333333333333334,0.02882,0.5444666666666667,14,2114,False,0.15507997695954628,0.1441695856973127,1.258,0.676,-0.721,-0.634,0.5852506413333334,False,0.0,False,5,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,3815.0,0,0.0,0.5252,0.5675766800000001,0.0,0.0
matesih-kecamatan-matesih,Matesih,Matesih,Kabupaten Karanganyar,Jawa Tengah,2026-07-23 12:01:28,True,4,4,True,2,2,0,0,40,2,2,0,0,72.0,False,1,3741,3798,7539,1000000,1,1,33.13.05.2003,,,0,3,True,True,True,True,True,False,False,False,1.0,0.05764,0.6266333333333334,9,7539,True,0.22929352118417365,0.20643963134795554,0.922,2.292,-0.246,-0.194,0.697012536,False,1000000.0,False,4,2.0,2.0,0.0,0.0,40.0,2.0,0.0,0.0,1.0,7539.0,0,0.0,1.0,0.78210084,13.815511557963774,0.6931471805599453
matsa-kecamatan-malifut,Matsa,Malifut,Kabupaten Halmahera Utara,Maluku Utara,2026-07-23 14:17:52,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,3860,3890,7750,0,0,0,82.03.08.2005,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,9,7750,True,0.1468189233278956,0.1369919558744535,2.684,-0.282,-0.221,-0.22,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7750.0,5,0.0,0.0,0.0,0.0,0.0
mattabulu-kecamatan-lalabata,Mattabulu,Lalabata,Kabupaten Soppeng,Sulawesi Selatan,2026-07-23 13:59:41,True,5,5,False,0,0,0,0,0,0,0,0,0,35.0,False,0,9100,8450,1755,0,0,0,73.12.04.2010,,,0,3,True,False,False,True,True,False,False,False,1.0,0.0,0.0,10,17550,False,0.14997900293958846,0.13974368389507233,1.159,1.937,-0.784,-1.277,0.4618,False,0.0,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.0,4,0.0,0.5252,0.51042524,0.0,0.0
mattappawalie-kecamatan-pujananting,Mattappawalie,Pujananting,Kabupaten Barru,Sulawesi Selatan,2026-07-23 13:59:10,True,6,6,True,3,3,0,0,60,3,3,0,0,73.0,False,9,8510,8910,1742,9960000000,672,9,73.11.06.1007,,,0,3,True,True,True,True,True,False,False,False,1.0,0.08646,0.7088,1,17420,False,0.0574052812858783,0.05581805940280405,0.667,0.631,0.232,1.113,0.731807764,False,9960000000.0,False,6,3.0,3.0,0.0,0.0,60.0,3.0,0.0,0.0,672.0,1742.0,0,0.0,1.0,0.7997502400000001,23.02184290864332,2.302585092994046
mattaropuli-kecamatan-bengo,Mattaropuli,Bengo,Kabupaten Bone,Sulawesi Selatan,2026-07-23 13:58:29,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,1017,109,2107,0,0,0,73.08.26.2005,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,4,1126,False,0.1541128876902331,0.14333198625669588,0.907,-0.875,-0.313,-0.647,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107.0,5,0.0,0.0,0.0,0.0,0.0
mattiro-ade-kecamatan-patampanua,Mattiro Ade,Patampanua,Kabupaten Pinrang,Sulawesi Selatan,2026-07-23 14:01:18,False,0,6,True,2,2,1,1,40,2,2,0,0,57.0,False,6,238,2573,4953,38523500000,151,6,73.15.05.2007,,,0,3,True,True,True,True,False,True,False,False,0.0,0.05764,0.9178333333333333,7,2811,False,0.26417088082119405,0.234416477110347,1.8,-0.513,0.176,2.42,0.339479816,False,38523500000.0,False,0,2.0,2.0,1.0,1.0,40.0,2.0,0.0,0.0,151.0,4953.0,3,0.0,0.4748,0.33422536,24.37453428166453,1.9459101490553132
mattiro-baji-kecamatan-kepulauan-tanakeke,Mattiro Baji,Kepulauan Tanakeke,Kabupaten Takalar,Sulawesi Selatan,2026-07-23 13:56:24,True,6,6,False,0,0,0,0,0,0,0,0,0,45.0,False,0,6390,6490,1288,0,0,0,73.05.10.2002,,,0,3,True,True,False,True,True,False,False,False,1.0,0.0,0.0,3,12880,False,0.07547169811320756,0.07275935428242833,0.618,1.272,-0.573,-0.723,0.4618,False,0.0,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,4,0.0,1.0,0.6475,0.0,0.0
mattiro-baji-kecamatan-liukang-tupabbiring-utara,Mattiro Baji,Liukang Tupabbiring Utara,Kabupaten Pangkajene dan Kepulauan,Sulawesi Selatan,2026-07-23 13:59:00,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,8430,8000,1643,0,0,0,73.10.13.2002,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,2,16430,False,0.06146281499692685,0.05964797092764079,1.333,-0.766,-0.306,-0.683,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,5,0.0,0.0,0.0,0.0,0.0
mattiro-deceng-kecamatan-liukang-tupabbiring,Mattiro Deceng,Liukang Tupabbiring,Kabupaten Pangkajene dan Kepulauan,Sulawesi Selatan,2026-07-23 13:58:50,True,6,6,True,1,1,0,0,20,1,1,0,0,46.0,False,0,1719,1745,3464,0,0,0,73.10.03.2002,,,0,3,True,False,False,True,True,False,False,False,1.0,0.02882,0.5444666666666667,1,3464,True,0.28868360277136257,0.25362123437882106,0.667,1.603,-0.136,1.366,0.662217308,False,0.0,False,6,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,3464.0,0,0.0,0.5252,0.62737668,0.0,0.0
mattiro-deceng-kecamatan-tiroang,Mattiro Deceng,Tiroang,Kabupaten Pinrang,Sulawesi Selatan,2026-07-23 14:01:27,True,8,8,False,0,0,0,0,0,0,0,0,0,50.0,False,1,1875,1974,3849,39000000000,0,1,73.15.09.1005,,,0,3,True,False,True,True,True,False,False,False,1.0,0.0,0.0,4,3849,True,0.22387642021604076,0.20202321511715546,1.029,2.214,-0.263,-0.682,0.4618,False,39000000000.0,False,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.0,4,0.0,0.5252,0.51042524,24.386827483101698,0.6931471805599453
mattiro-tasi-kecamatan-mattiro-sompe,Mattiro Tasi,Mattiro Sompe,Kabupaten Pinrang,Sulawesi Selatan,2026-07-23 14:01:06,False,0,3,True,4,4,0,0,80,4,4,0,0,29.0,False,0,1451,1559,301,0,0,0,73.15.01.2008,,,0,3,True,False,False,True,False,False,False,False,0.0,0.11528,0.7088,4,3010,False,0.2879147772259411,0.25302445874300017,1.029,-0.513,0.616,1.716,0.275178072,False,0.0,False,0,4.0,4.0,0.0,0.0,80.0,4.0,0.0,0.0,0.0,301.0,6,0.0,0.0,0.15225023999999998,0.0,0.0
mattiro-walie-kecamatan-liukang-tupabbiring-utara,Mattiro Walie,Liukang Tupabbiring Utara,Kabupaten Pangkajene dan Kepulauan,Sulawesi Selatan,2026-07-23 13:58:59,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,8010,8100,1611,0,0,0,73.10.13.2007,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,2,16110,False,0.06146281499692685,0.05964797092764079,1.333,-0.766,-0.306,-0.683,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.0,5,0.0,0.0,0.0,0.0,0.0
mattirobulu-kecamatan-tiwu,Mattiro Bulu,Tiwu,Kabupaten Kolaka Utara,Sulawesi Tenggara,2026-07-23 14:08:48,False,0,6,True,1,1,0,0,20,1,1,0,0,26.0,False,0,4550,4080,8630,0,0,0,74.08.14.2001,,,0,3,True,False,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,1,8630,True,0.11587485515643106,0.10963872071469762,0.524,-0.408,-0.123,0.546,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,8630.0,6,0.0,0.0,0.11695143999999999,0.0,0.0
mattirotasi-kecamatan-watang-pulu,Mattirotasi,Watang Pulu,Kabupaten Sidenreng Rappang,Sulawesi Selatan,2026-07-23 14:00:56,True,3,3,False,0,0,0,0,0,0,0,4,4,65.0,False,4,124,1236,2476,40650000,51,4,73.14.03.2009,2025-11-27,244.0,3,1,True,True,True,True,True,False,True,False,1.0,0.6327294091534712,0.0,1,1360,False,0.7352941176470588,0.551176919289558,0.615,2.236,3.286,-0.608,0.5753116560021327,False,40650000.0,False,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,51.0,2476.0,2,0.89973147109997,1.0,0.7714829967175758,17.52050941855834,1.6094379124341003
mattirowalie-kecamatan-bengo,Mattirowalie,Bengo,Kabupaten Bone,Sulawesi Selatan,2026-07-23 13:58:29,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,9190,9620,1881,0,0,0,73.08.26.2009,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,4,18810,False,0.1541128876902331,0.14333198625669588,0.907,-0.875,-0.313,-0.647,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.0,5,0.0,0.0,0.0,0.0,0.0
mattirowalie-kecamatan-libureng,Mattirowalie,Libureng,Kabupaten Bone,Sulawesi Selatan,2026-07-23 13:57:41,True,6,6,True,1,1,0,0,20,1,1,0,0,46.0,False,0,8440,8410,1685,0,0,0,73.08.06.2014,,,0,3,True,False,False,True,True,False,False,False,1.0,0.02882,0.5444666666666667,10,16850,False,0.08561790441617151,0.08214932204821977,2.268,1.433,0.25,1.431,0.662217308,False,0.0,False,6,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1685.0,0,0.0,0.5252,0.62737668,0.0,0.0
mattirowalie-kecamatan-pitumpanua,Mattiro Walie,Pitumpanua,Kabupaten Wajo,Sulawesi Selatan,2026-07-23 14:00:35,True,0,6,False,0,0,0,0,0,0,0,0,0,25.0,False,0,5290,5850,1114,0,0,0,73.13.10.2023,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,9,11140,False,0.09893045189231969,0.09433739033651391,1.696,-0.502,-0.444,-0.841,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,5,0.0,0.5252,0.15162524,0.0,0.0
mattirowalie-kecamatan-poleang,Mattiro Walie,Poleang,Kabupaten Bombana,Sulawesi Tenggara,2026-07-23 14:07:55,True,1,12,False,0,0,0,0,0,0,0,0,0,35.0,False,0,3770,3970,7740,0,0,0,74.06.01.2019,,,0,3,True,False,False,True,True,False,False,False,0.08333333333333333,0.0,0.0,2,7740,True,0.08940545373267769,0.08563209213507661,1.579,-0.072,-0.34,-0.743,0.0384833333333333,False,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7740.0,5,0.0,0.5252,0.18152524,0.0,0.0
mattirowalie-kecamatan-tanete-riaja,Mattirowalie,Tanete Riaja,Kabupaten Barru,Sulawesi Selatan,2026-07-23 13:59:02,True,8,8,True,3,3,0,0,60,3,3,0,0,73.0,False,7,205,214,419,648480000000,1445,7,73.11.01.2006,,,0,3,True,True,True,True,True,False,False,False,1.0,0.08646,0.7088,2,419,True,0.41511000415110005,0.3472072695230317,1.333,0.631,0.232,1.113,0.731807764,False,648480000000.0,False,8,3.0,3.0,0.0,0.0,60.0,3.0,0.0,0.0,1445.0,419.0,0,0.0,1.0,0.7997502400000001,27.19789699982795,2.0794415416798357
mattoangin-kecamatan-mariso,Mattoangin,Mariso,Kota Makassar,Sulawesi Selatan,2026-07-23 14:04:27,True,0,6,True,1,1,0,0,20,1,1,0,0,61.0,False,4,188,198,386,4,4,4,73.71.01.1002,,,0,3,True,True,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,6,386,True,0.21124529099038836,0.19164899648804815,2.129,-0.682,-0.559,0.282,0.200417308,False,4.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,4.0,386.0,3,0.0,1.0,0.40565144,1.6094379124341003,1.6094379124341003
mattoanging-kecamatan-kahu,Mattoanging,Kahu,Kabupaten Bone,Sulawesi Selatan,2026-07-23 13:57:21,True,4,6,True,1,1,0,0,20,1,1,0,0,56.0,False,0,2980,3140,6120,0,0,0,73.08.02.2016,,,0,3,True,True,False,True,True,False,False,False,0.6666666666666666,0.02882,0.5444666666666667,5,6120,True,0.15453562046051617,0.1436982029185352,1.134,0.664,0.25,1.431,0.5082839746666666,False,0.0,False,4,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,6120.0,0,0.0,1.0,0.64485144,0.0,0.0
mattoanging-kecamatan-kajang,Mattoanging,Kajang,Kabupaten Bulukumba,Sulawesi Selatan,2026-07-23 13:55:49,True,0,6,True,1,1,0,0,20,1,1,0,0,51.0,False,5,8480,8940,1742,1166000000,147,5,73.02.06.2010,,,0,3,True,False,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,6,17420,False,0.14926858393870038,0.13912572606612877,2.0,-0.38,-0.015,1.092,0.200417308,False,1166000000.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,147.0,1742.0,3,0.0,0.5252,0.26857668,20.876844925732346,1.791759469228055
maubesi-kecamatan-insana-tengah,Maubesi,Insana Tengah,Kabupaten Timor Tengah Utara,Nusa Tenggara Timur,2026-07-23 13:22:32,True,0,6,True,1,1,0,0,20,1,1,0,0,61.0,False,11,1871,1857,3728,5980200000,3300,11,53.03.21.2004,,,0,3,True,True,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,1,3728,True,0.26824034334763946,0.2376303832804523,0.714,-0.378,-0.207,0.247,0.200417308,False,5980200000.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,2263.199999999997,3728.0,3,0.0,1.0,0.40565144,22.51171984933296,2.4849066497880004
maulit-kecamatan-pasan,Maulit,Pasan,Kabupaten Minahasa Tenggara,Sulawesi Utara,2026-07-23 13:48:40,False,0,6,True,1,1,0,0,20,1,1,0,0,36.0,False,0,4450,4030,8480,0,0,0,71.07.11.2011,,,0,3,True,True,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,10,8480,True,0.13777900248002206,0.1290781186730199,1.622,-0.299,0.094,0.828,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,8480.0,6,0.0,0.4748,0.2540262,0.0,0.0
maumbi-kecamatan-eris,Maumbi,Eris,Kabupaten Minahasa,Sulawesi Utara,2026-07-23 13:45:16,False,0,6,False,0,0,0,0,0,0,0,0,0,30.0,False,2,2270,2340,4610,300000000,225,2,71.02.03.2004,,,0,3,True,False,True,True,False,False,False,False,0.0,0.0,0.0,2,4610,True,0.13513513513513514,0.12675170563914387,0.575,-0.578,-0.515,-0.837,0.0,False,300000000.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,4610.0,1,0.0,0.0,0.0,19.519293035953808,1.0986122886681098
maumbi-kecamatan-kalawat,Maumbi,Kalawat,Kabupaten Minahasa Utara,Sulawesi Utara,2026-07-23 13:47:47,True,0,8,True,1,1,0,0,20,1,1,0,0,46.0,False,0,1685,1724,3409,0,0,0,71.06.08.2005,,,0,3,True,True,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,3,3409,True,0.22207417277370642,0.20054955675818714,1.071,-0.5,-0.2,0.784,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,3409.0,6,0.0,1.0,0.40565144,0.0,0.0
mawa-kecamatan-sendana,Mawa,Sendana,Kota Palopo,Sulawesi Selatan,2026-07-23 14:05:10,True,5,5,False,0,0,0,0,0,0,0,0,0,60.0,False,1,8760,8600,1736,300000000,230,1,73.73.07.1001,,,0,3,True,True,True,True,True,False,False,False,1.0,0.0,0.0,2,17360,False,0.05844535359438925,0.05680118399121991,1.5,0.66,-0.5,-0.5,0.4618,False,300000000.0,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,1736.0,4,0.0,1.0,0.6475,19.519293035953808,0.6931471805599453
mawai-indah-kecamatan-batu-ampar,Mawai Indah,Batu Ampar,Kabupaten Kutai Timur,Kalimantan Timur,2026-07-23 13:43:36,False,1,6,True,1,1,0,0,20,1,1,0,0,36.0,False,0,4050,3690,7740,0,0,0,64.08.17.2004,,,0,3,True,False,False,True,True,False,False,False,0.16666666666666666,0.02882,0.5444666666666667,4,7740,True,0.11617775196049956,0.10991012722632018,1.478,-0.108,-0.119,1.162,0.2773839746666666,False,0.0,False,1,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,7740.0,6,0.0,0.0,0.17675143999999998,0.0,0.0
